1013.52,25.61,54.98,2019:10:19:2:6,1571418360
1013.46,25.61,55.02,2019:10:19:2:7,1571418420
1013.47,25.60,55.13,2019:10:19:2:8,1571418480
1013.49,25.61,55.08,2019:10:19:2:9,1571418540
1013.46,25.63,54.95,2019:10:19:2:10,1571418600
1013.46,25.61,55.10,2019:10:19:2:11,1571418660
1013.47,25.60,54.94,2019:10:19:2:12,1571418720
1013.42,25.60,54.84,2019:10:19:2:13,1571418780
1013.35,25.60,55.14,2019:10:19:2:14,1571418840
1013.34,25.61,54.61,2019:10:19:2:15,1571418900
1013.47,25.60,55.01,2019:10:19:2:16,1571418960
1013.34,25.59,54.97,2019:10:19:2:17,1571419020
1013.41,25.60,54.70,2019:10:19:2:18,1571419080
1013.38,25.61,54.72,2019:10:19:2:19,1571419140
1013.37,25.59,54.86,2019:10:19:2:20,1571419200
1013.40,25.59,54.99,2019:10:19:2:21,1571419260
1013.45,25.59,54.74,2019:10:19:2:22,1571419320
1013.48,25.57,54.78,2019:10:19:2:23,1571419380
1013.49,25.58,54.89,2019:10:19:2:24,1571419440
1013.44,25.57,55.14,2019:10:19:2:25,1571419500
1013.46,25.56,55.18,2019:10:19:2:26,1571419560
1013.36,25.57,55.01,2019:10:19:2:27,1571419620
1013.32,25.58,54.95,2019:10:19:2:28,1571419680
1013.42,25.57,55.04,2019:10:19:2:29,1571419740
1013.41,25.57,55.17,2019:10:19:2:30,1571419800
1013.34,25.57,55.15,2019:10:19:2:31,1571419860
1013.37,25.57,55.03,2019:10:19:2:32,1571419920
1013.36,25.58,55.00,2019:10:19:2:33,1571419980
1013.40,25.59,54.97,2019:10:19:2:34,1571420040
1013.39,25.60,54.89,2019:10:19:2:35,1571420100
1013.47,25.60,54.98,2019:10:19:2:36,1571420160
1013.47,25.58,55.09,2019:10:19:2:37,1571420220
1013.46,25.56,55.15,2019:10:19:2:38,1571420280
1013.39,25.57,55.06,2019:10:19:2:39,1571420340
1013.43,25.56,54.99,2019:10:19:2:40,1571420400
1013.41,25.56,55.13,2019:10:19:2:41,1571420460
1013.46,25.56,55.05,2019:10:19:2:42,1571420520
1013.46,25.56,55.06,2019:10:19:2:43,1571420580
1013.48,25.57,54.75,2019:10:19:2:44,1571420640
1013.46,25.58,54.89,2019:10:19:2:45,1571420700
